,utf,url,name
530,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
531,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
532,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
533,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
534,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
535,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
536,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
537,U+0064,https://www.fileformat.info/info/unicode/char/0064/latin_small_letter_d.svg,:latin_small_letter_d:
538,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
539,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
540,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
541,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
542,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
543,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
544,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
545,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
546,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
547,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
548,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
549,U+0039,https://www.fileformat.info/info/unicode/char/0039/digit_nine.svg,:digit_nine:
550,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
551,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
552,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
553,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
554,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
555,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
556,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
557,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
558,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
559,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
560,U+0039,https://www.fileformat.info/info/unicode/char/0039/digit_nine.svg,:digit_nine:
561,U+0035,https://www.fileformat.info/info/unicode/char/0035/digit_five.svg,:digit_five:
562,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
563,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
564,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
565,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
566,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
567,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
568,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
569,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
570,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
571,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
572,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
573,U+0038,https://www.fileformat.info/info/unicode/char/0038/digit_eight.svg,:digit_eight:
574,U+0033,https://www.fileformat.info/info/unicode/char/0033/digit_three.svg,:digit_three:
575,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
576,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
577,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
578,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
579,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
580,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
581,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
582,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
583,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
584,U+0038,https://www.fileformat.info/info/unicode/char/0038/digit_eight.svg,:digit_eight:
585,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
586,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
587,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
588,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
589,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
590,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
591,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
592,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
593,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
594,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
595,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
596,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
597,U+0038,https://www.fileformat.info/info/unicode/char/0038/digit_eight.svg,:digit_eight:
598,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
599,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
600,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
601,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
602,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
603,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
604,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
605,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
606,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
607,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
608,U+0038,https://www.fileformat.info/info/unicode/char/0038/digit_eight.svg,:digit_eight:
609,U+0032,https://www.fileformat.info/info/unicode/char/0032/digit_two.svg,:digit_two:
610,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
611,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
612,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
613,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
614,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
615,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
616,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
617,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
618,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
619,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
620,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
621,U+0037,https://www.fileformat.info/info/unicode/char/0037/digit_seven.svg,:digit_seven:
622,U+0062,https://www.fileformat.info/info/unicode/char/0062/latin_small_letter_b.svg,:latin_small_letter_b:
623,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
624,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
625,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
626,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
627,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
628,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
629,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
630,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
631,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
632,U+0037,https://www.fileformat.info/info/unicode/char/0037/digit_seven.svg,:digit_seven:
633,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
634,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
635,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
636,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
637,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
638,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
639,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
640,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
641,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
642,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
643,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
644,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
645,U+0037,https://www.fileformat.info/info/unicode/char/0037/digit_seven.svg,:digit_seven:
646,U+0038,https://www.fileformat.info/info/unicode/char/0038/digit_eight.svg,:digit_eight:
647,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
648,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
649,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
650,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
651,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
652,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
653,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
654,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
655,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
656,U+0037,https://www.fileformat.info/info/unicode/char/0037/digit_seven.svg,:digit_seven:
657,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
658,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
659,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
660,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
661,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
662,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
663,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
664,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
665,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
666,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
667,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
668,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
669,U+0037,https://www.fileformat.info/info/unicode/char/0037/digit_seven.svg,:digit_seven:
670,U+0034,https://www.fileformat.info/info/unicode/char/0034/digit_four.svg,:digit_four:
671,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
672,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
673,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
674,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
675,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
676,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
677,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
678,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
679,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
680,U+0037,https://www.fileformat.info/info/unicode/char/0037/digit_seven.svg,:digit_seven:
681,U+0037,https://www.fileformat.info/info/unicode/char/0037/digit_seven.svg,:digit_seven:
682,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
683,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
684,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
685,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
686,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
687,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
688,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
689,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
690,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
691,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
692,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
693,U+0037,https://www.fileformat.info/info/unicode/char/0037/digit_seven.svg,:digit_seven:
694,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
695,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
696,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
697,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
698,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
699,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
700,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
701,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
702,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
703,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
704,U+0037,https://www.fileformat.info/info/unicode/char/0037/digit_seven.svg,:digit_seven:
705,U+0033,https://www.fileformat.info/info/unicode/char/0033/digit_three.svg,:digit_three:
706,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
707,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
708,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
709,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
710,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
711,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
712,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
713,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
714,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
715,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
716,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
717,U+0036,https://www.fileformat.info/info/unicode/char/0036/digit_six.svg,:digit_six:
718,U+0065,https://www.fileformat.info/info/unicode/char/0065/latin_small_letter_e.svg,:latin_small_letter_e:
719,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
720,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
721,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
722,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
723,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
724,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
725,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
726,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
727,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
728,U+0036,https://www.fileformat.info/info/unicode/char/0036/digit_six.svg,:digit_six:
729,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
730,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
731,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
732,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
733,U+d83e,https://www.fileformat.info/info/unicode/char/d83e/sample.svg,:sample:
734,U+de60,https://www.fileformat.info/info/unicode/char/de60/sample.svg,:sample:
735,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
736,U+d83e,https://www.fileformat.info/info/unicode/char/d83e/sample.svg,:sample:
737,U+de6d,https://www.fileformat.info/info/unicode/char/de6d/sample.svg,:sample:
738,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
739,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
740,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
741,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
742,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
743,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
744,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
745,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
746,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
747,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
748,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
749,U+0035,https://www.fileformat.info/info/unicode/char/0035/digit_five.svg,:digit_five:
750,U+0034,https://www.fileformat.info/info/unicode/char/0034/digit_four.svg,:digit_four:
751,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
752,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
753,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
754,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
755,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
756,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
757,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
758,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
759,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
760,U+0035,https://www.fileformat.info/info/unicode/char/0035/digit_five.svg,:digit_five:
761,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
762,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
763,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
764,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
765,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
766,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
767,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
768,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
769,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
770,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
771,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
772,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
773,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
774,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
775,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
776,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
777,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
778,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
779,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
780,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
781,U+0031,https://www.fileformat.info/info/unicode/char/0031/digit_one.svg,:digit_one:
782,U+0066,https://www.fileformat.info/info/unicode/char/0066/latin_small_letter_f.svg,:latin_small_letter_f:
783,U+0061,https://www.fileformat.info/info/unicode/char/0061/latin_small_letter_a.svg,:latin_small_letter_a:
784,U+0035,https://www.fileformat.info/info/unicode/char/0035/digit_five.svg,:digit_five:
785,U+0033,https://www.fileformat.info/info/unicode/char/0033/digit_three.svg,:digit_three:
786,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
787,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
788,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
789,U+d83e,https://www.fileformat.info/info/unicode/char/d83e/sample.svg,:sample:
790,U+dde7,https://www.fileformat.info/info/unicode/char/dde7/sample.svg,:sample:
791,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
792,U+d83e,https://www.fileformat.info/info/unicode/char/d83e/sample.svg,:sample:
793,U+ddff,https://www.fileformat.info/info/unicode/char/ddff/sample.svg,:sample:
794,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
795,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
796,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
797,U+d83e,https://www.fileformat.info/info/unicode/char/d83e/sample.svg,:sample:
798,U+ddd1,https://www.fileformat.info/info/unicode/char/ddd1/sample.svg,:sample:
799,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
800,U+d83e,https://www.fileformat.info/info/unicode/char/d83e/sample.svg,:sample:
801,U+dddd,https://www.fileformat.info/info/unicode/char/dddd/sample.svg,:sample:
802,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
803,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
804,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
805,U+d83e,https://www.fileformat.info/info/unicode/char/d83e/sample.svg,:sample:
806,U+ddd0,https://www.fileformat.info/info/unicode/char/ddd0/sample.svg,:sample:
807,U+002d,https://www.fileformat.info/info/unicode/char/002d/hyphenminus.svg,:hyphenminus:
808,U+d83e,https://www.fileformat.info/info/unicode/char/d83e/sample.svg,:sample:
809,U+dde6,https://www.fileformat.info/info/unicode/char/dde6/sample.svg,:sample:
810,U+005d,https://www.fileformat.info/info/unicode/char/005d/right_square_bracket.svg,:right_square_bracket:
811,U+007c,https://www.fileformat.info/info/unicode/char/007c/vertical_line.svg,:vertical_line:
812,U+005b,https://www.fileformat.info/info/unicode/char/005b/left_square_bracket.svg,:left_square_bracket:
813,U+005c,https://www.fileformat.info/info/unicode/char/005c/reverse_solidus.svg,:reverse_solidus:
814,U+0055,https://www.fileformat.info/info/unicode/char/0055/latin_capital_letter_u.svg,:latin_capital_letter_u:
815,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
816,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
817,U+0030,https://www.fileformat.info/info/unicode/char/0030/digit_zero.svg,:digit_zero:
