*** Starting uWSGI 2.0.18 (64bit) on [Tue Apr 14 10:33:44 2020] ***
compiled with version: 7.3.0 on 22 July 2019 16:51:41
os: Linux-3.10.0-1062.1.2.el7.x86_64 #1 SMP Mon Sep 16 14:19:51 EDT 2019
nodename: hydra.uvm.edu
machine: x86_64
clock source: unix
pcre jit disabled
detected number of CPU cores: 48
current working directory: /home/janeadams
detected binary path: /home/janeadams/.conda/envs/test_env/bin/uwsgi
*** WARNING: you are running uWSGI without its master process manager ***
your processes number limit is 4096
your memory page size is 4096 bytes
detected max file descriptor number: 1024
lock engine: pthread robust mutexes
thunder lock: disabled (you can enable it with --thunder-lock)
uWSGI http bound on :3001 fd 4
spawned uWSGI http 1 (pid: 45664)
uwsgi socket 0 bound to TCP address 127.0.0.1:32862 (port auto-assigned) fd 3
Python version: 3.7.3 | packaged by conda-forge | (default, Jul  1 2019, 21:52:21)  [GCC 7.3.0]
*** Python threads support is disabled. You can enable it with --enable-threads ***
Python main interpreter initialized at 0x55d45d5ecb90
your server socket listen backlog is limited to 100 connections
your mercy for graceful operations on workers is 60 seconds
mapped 72920 bytes (71 KB) for 1 cores
*** Operational MODE: single process ***
WSGI app 0 (mountpoint='') ready in 2 seconds on interpreter 0x55d45d5ecb90 pid: 45663 (default app)
*** uWSGI is running in multiple interpreter mode ***
spawned uWSGI worker 1 (and the only) (pid: 45663, cores: 1)
[pid: 45663|app: 0|req: 1/1] 132.198.100.186 () {52 vars in 926 bytes} [Tue Apr 14 10:34:01 2020] GET /api/hahaha => generated 565 bytes in 30084 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 2/2] 132.198.100.186 () {50 vars in 863 bytes} [Tue Apr 14 10:39:27 2020] GET /api/%2523COVID19?src=ui&lang=en&metric=%5Brank%5D => generated 158 bytes in 30090 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 3/3] 132.198.100.186 () {50 vars in 857 bytes} [Tue Apr 14 10:39:57 2020] GET /api/pandemic?src=ui&lang=en&metric=%5Brank%5D => generated 158 bytes in 30083 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 4/4] 132.198.100.186 () {50 vars in 871 bytes} [Tue Apr 14 10:40:27 2020] GET /api/%2523coronavirus?src=ui&lang=en&metric=%5Brank%5D => generated 166 bytes in 30080 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 5/5] 132.198.100.186 () {50 vars in 869 bytes} [Tue Apr 14 10:40:57 2020] GET /api/have%20symptoms?src=ui&lang=en&metric=%5Brank%5D => generated 168 bytes in 30081 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 6/6] 132.198.100.186 () {50 vars in 857 bytes} [Tue Apr 14 10:41:27 2020] GET /api/%F0%9F%A6%A0?src=ui&lang=en&metric=%5Brank%5D => generated 166 bytes in 30087 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 7/7] 132.198.100.186 () {50 vars in 877 bytes} [Tue Apr 14 10:41:57 2020] GET /api/can't%20get%20tested?src=ui&lang=en&metric=%5Brank%5D => generated 174 bytes in 30085 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 8/8] 132.198.100.186 () {50 vars in 873 bytes} [Tue Apr 14 10:42:27 2020] GET /api/tested%20positive?src=ui&lang=en&metric=%5Brank%5D => generated 172 bytes in 30072 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 9/9] 132.198.100.186 () {50 vars in 856 bytes} [Tue Apr 14 10:42:57 2020] GET /api/%F0%9F%98%B7?src=ui&lang=en&metric=%5Brank%5D => generated 166 bytes in 30097 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 10/10] 132.198.100.186 () {50 vars in 866 bytes} [Tue Apr 14 10:43:27 2020] GET /api/toilet%20paper?src=ui&lang=en&metric=%5Brank%5D => generated 166 bytes in 30083 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 11/11] 132.198.100.186 () {50 vars in 863 bytes} [Tue Apr 14 10:43:57 2020] GET /api/%2523COVID19?src=ui&lang=en&metric=%5Brank%5D => generated 158 bytes in 30084 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 12/12] 132.198.100.186 () {50 vars in 871 bytes} [Tue Apr 14 10:44:27 2020] GET /api/%2523coronavirus?src=ui&lang=en&metric=%5Brank%5D => generated 166 bytes in 30083 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 13/13] 132.198.100.186 () {50 vars in 857 bytes} [Tue Apr 14 10:44:58 2020] GET /api/pandemic?src=ui&lang=en&metric=%5Brank%5D => generated 158 bytes in 30090 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 14/14] 132.198.100.186 () {50 vars in 857 bytes} [Tue Apr 14 10:45:28 2020] GET /api/%F0%9F%A6%A0?src=ui&lang=en&metric=%5Brank%5D => generated 166 bytes in 30095 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 15/15] 132.198.100.186 () {50 vars in 877 bytes} [Tue Apr 14 10:45:58 2020] GET /api/can't%20get%20tested?src=ui&lang=en&metric=%5Brank%5D => generated 174 bytes in 30087 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 16/16] 132.198.100.186 () {50 vars in 869 bytes} [Tue Apr 14 10:46:28 2020] GET /api/have%20symptoms?src=ui&lang=en&metric=%5Brank%5D => generated 168 bytes in 30083 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 17/17] 132.198.100.186 () {50 vars in 872 bytes} [Tue Apr 14 10:46:58 2020] GET /api/tested%20positive?src=ui&lang=en&metric=%5Brank%5D => generated 172 bytes in 30083 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 18/18] 132.198.100.186 () {50 vars in 856 bytes} [Tue Apr 14 10:47:28 2020] GET /api/%F0%9F%98%B7?src=ui&lang=en&metric=%5Brank%5D => generated 166 bytes in 30079 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 19/19] 132.198.100.186 () {50 vars in 866 bytes} [Tue Apr 14 10:47:58 2020] GET /api/toilet%20paper?src=ui&lang=en&metric=%5Brank%5D => generated 166 bytes in 30096 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 20/20] 132.198.100.186 () {54 vars in 956 bytes} [Tue Apr 14 11:05:31 2020] GET /api/hahaha => generated 565 bytes in 30090 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 21/21] 132.198.100.186 () {54 vars in 957 bytes} [Tue Apr 14 11:20:39 2020] GET /api/hahaha => generated 565 bytes in 30089 msecs (HTTP/1.0 200) 3 headers in 104 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 22/22] 132.198.100.186 () {54 vars in 957 bytes} [Tue Apr 14 11:32:57 2020] GET /api/hahaha => generated 319034 bytes in 1280 msecs (HTTP/1.0 200) 3 headers in 107 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 23/23] 132.198.100.186 () {50 vars in 862 bytes} [Tue Apr 14 11:33:08 2020] GET /api/%2523COVID19?src=ui&lang=en&metric=%5Brank%5D => generated 1334 bytes in 36 msecs (HTTP/1.0 200) 3 headers in 105 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 24/24] 132.198.100.186 () {50 vars in 870 bytes} [Tue Apr 14 11:33:08 2020] GET /api/%2523coronavirus?src=ui&lang=en&metric=%5Brank%5D => generated 13769 bytes in 355 msecs (HTTP/1.0 200) 3 headers in 106 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 25/25] 132.198.100.186 () {50 vars in 868 bytes} [Tue Apr 14 11:33:08 2020] GET /api/have%20symptoms?src=ui&lang=en&metric=%5Brank%5D => generated 6632 bytes in 365 msecs (HTTP/1.0 200) 3 headers in 105 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 26/26] 132.198.100.186 () {50 vars in 856 bytes} [Tue Apr 14 11:33:09 2020] GET /api/%F0%9F%A6%A0?src=ui&lang=en&metric=%5Brank%5D => generated 13785 bytes in 395 msecs (HTTP/1.0 200) 3 headers in 106 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 27/27] 132.198.100.186 () {50 vars in 856 bytes} [Tue Apr 14 11:33:09 2020] GET /api/pandemic?src=ui&lang=en&metric=%5Brank%5D => generated 84775 bytes in 2327 msecs (HTTP/1.0 200) 3 headers in 106 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 28/28] 132.198.100.186 () {50 vars in 876 bytes} [Tue Apr 14 11:33:11 2020] GET /api/can't%20get%20tested?src=ui&lang=en&metric=%5Brank%5D => generated 1020 bytes in 74 msecs (HTTP/1.0 200) 3 headers in 105 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 29/29] 132.198.100.186 () {50 vars in 872 bytes} [Tue Apr 14 11:33:11 2020] GET /api/tested%20positive?src=ui&lang=en&metric=%5Brank%5D => generated 69836 bytes in 2736 msecs (HTTP/1.0 200) 3 headers in 106 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 30/30] 132.198.100.186 () {50 vars in 857 bytes} [Tue Apr 14 11:33:14 2020] GET /api/%F0%9F%98%B7?src=ui&lang=en&metric=%5Brank%5D => generated 62583 bytes in 625 msecs (HTTP/1.0 200) 3 headers in 106 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 31/31] 132.198.100.186 () {50 vars in 867 bytes} [Tue Apr 14 11:33:15 2020] GET /api/toilet%20paper?src=ui&lang=en&metric=%5Brank%5D => generated 81780 bytes in 3642 msecs (HTTP/1.0 200) 3 headers in 106 bytes (1 switches on core 0)
[pid: 45663|app: 0|req: 32/32] 132.198.100.186 () {50 vars in 871 bytes} [Tue Apr 14 11:42:31 2020] GET /api/%2523coronavirus?src=ui&lang=en&metric=%5Brank%5D => generated 13769 bytes in 143 msecs (HTTP/1.0 200) 3 headers in 106 bytes (1 switches on core 0)
